StationCode,isSWMP,DateTimeStamp,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb
niwcbwq   ,P,6/8/2023 10:00,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM]
niwcbwq   ,P,6/8/2023 10:15,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM]
niwcbwq   ,P,6/8/2023 10:30,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM]
niwcbwq   ,P,6/8/2023 10:45,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM]
niwcbwq   ,P,6/8/2023 11:00,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM]
niwcbwq   ,P,6/8/2023 11:15,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM]
niwcbwq   ,P,6/8/2023 11:30,,23.9,<0> (CND),53.08,<0> (CND),35,<0> (CND),100.9,<0> (CND),7,<0> (CND),2.11,<0> (CND),2.17,<3> ,7.7,<0> (CND),9,<0> (CND)
niwcbwq   ,P,6/8/2023 11:45,,23.9,<0> ,53.07,<0> ,35,<0> ,101.7,<0> ,7,<0> ,2.11,<0> ,2.17,<3> ,7.8,<0> ,4,<0> 
niwcbwq   ,P,6/8/2023 12:00,,24,<0> ,53.07,<0> ,35,<0> ,102,<0> ,7,<0> ,2.1,<0> ,2.16,<3> ,7.8,<0> ,4,<0> 
niwcbwq   ,P,6/8/2023 12:15,,24,<0> ,53.07,<0> ,35,<0> ,101.9,<0> ,7,<0> ,2.06,<0> ,2.12,<3> ,7.8,<0> ,5,<0> 
niwcbwq   ,P,6/8/2023 12:30,,24,<0> ,53.07,<0> ,35,<0> ,102,<0> ,7,<0> ,2.03,<0> ,2.09,<3> ,7.8,<0> ,4,<0> 
niwcbwq   ,P,6/8/2023 12:45,,24.1,<0> ,53.07,<0> ,35,<0> ,101.4,<0> ,7,<0> ,2,<0> ,2.06,<3> ,7.8,<0> ,4,<0> 
niwcbwq   ,P,6/8/2023 13:00,,24.1,<0> ,53.07,<0> ,35,<0> ,101.5,<0> ,7,<0> ,1.94,<0> ,2,<3> ,7.8,<0> ,5,<0> 
niwcbwq   ,P,6/8/2023 13:15,,24.6,<0> ,53.05,<0> ,35,<0> ,98.2,<0> ,6.7,<0> ,1.89,<0> ,1.95,<3> ,7.7,<0> ,6,<0> 
niwcbwq   ,P,6/8/2023 13:30,,24.7,<0> ,53.03,<0> ,35,<0> ,96.1,<0> ,6.5,<0> ,1.82,<0> ,1.89,<3> ,7.7,<0> ,7,<0> 
niwcbwq   ,P,6/8/2023 13:45,,25,<0> ,53,<0> ,35,<0> ,94.1,<0> ,6.4,<0> ,1.75,<0> ,1.82,<3> ,7.6,<0> ,9,<0> 
niwcbwq   ,P,6/8/2023 14:00,,25.1,<0> ,52.95,<0> ,34.9,<0> ,91.4,<0> ,6.2,<0> ,1.7,<0> ,1.77,<3> ,7.6,<0> ,11,<0> 
niwcbwq   ,P,6/8/2023 14:15,,25.3,<0> ,52.92,<0> ,34.9,<0> ,89,<0> ,6,<0> ,1.63,<0> ,1.7,<3> ,7.6,<0> ,12,<0> 
niwcbwq   ,P,6/8/2023 14:30,,25.5,<0> ,52.9,<0> ,34.9,<0> ,87.3,<0> ,5.9,<0> ,1.57,<0> ,1.64,<3> ,7.5,<0> ,13,<0> 
niwcbwq   ,P,6/8/2023 14:45,,25.6,<0> ,52.9,<0> ,34.9,<0> ,86.6,<0> ,5.8,<0> ,1.49,<0> ,1.56,<3> ,7.5,<0> ,14,<0> 
niwcbwq   ,P,6/8/2023 15:00,,25.9,<0> ,52.85,<0> ,34.8,<0> ,85.2,<0> ,5.7,<0> ,1.42,<0> ,1.49,<3> ,7.5,<0> ,24,<0> 
niwcbwq   ,P,6/8/2023 15:15,,26.1,<0> ,52.84,<0> ,34.8,<0> ,84.4,<0> ,5.6,<0> ,1.34,<0> ,1.41,<3> ,7.5,<0> ,17,<0> 
niwcbwq   ,P,6/8/2023 15:30,,26.1,<0> ,52.85,<0> ,34.8,<0> ,84.5,<0> ,5.6,<0> ,1.27,<0> ,1.34,<3> ,7.5,<0> ,19,<0> 
niwcbwq   ,P,6/8/2023 15:45,,26.2,<0> ,52.83,<0> ,34.8,<0> ,83.8,<0> ,5.6,<0> ,1.19,<0> ,1.26,<3> ,7.5,<0> ,18,<0> 
niwcbwq   ,P,6/8/2023 16:00,,26.3,<0> ,52.82,<0> ,34.8,<0> ,83.4,<0> ,5.5,<0> ,1.1,<0> ,1.17,<3> ,7.5,<0> ,13,<0> 
niwcbwq   ,P,6/8/2023 16:15,,26.3,<0> ,52.81,<0> ,34.8,<0> ,82.9,<0> ,5.5,<0> ,1.02,<0> ,1.09,<3> ,7.5,<0> ,20,<0> 
niwcbwq   ,P,6/8/2023 16:30,,26.4,<0> ,52.8,<0> ,34.8,<0> ,82.5,<0> ,5.5,<0> ,0.94,<0> ,1.01,<3> ,7.4,<0> ,18,<0> 
niwcbwq   ,P,6/8/2023 16:45,,26.4,<0> ,52.8,<0> ,34.8,<0> ,81.6,<0> ,5.4,<0> ,0.87,<0> ,0.94,<3> ,7.4,<0> ,15,<0> 
niwcbwq   ,P,6/8/2023 17:00,,26.5,<0> ,52.79,<0> ,34.8,<0> ,80.5,<0> ,5.3,<0> ,0.81,<0> ,0.88,<3> ,7.4,<0> ,14,<0> 
niwcbwq   ,P,6/8/2023 17:15,,26.5,<0> ,52.78,<0> ,34.8,<0> ,79,<0> ,5.2,<0> ,0.76,<0> ,0.83,<3> ,7.4,<0> ,15,<0> 
niwcbwq   ,P,6/8/2023 17:30,,26.5,<0> ,52.77,<0> ,34.8,<0> ,77.6,<0> ,5.1,<0> ,0.72,<0> ,0.79,<3> ,7.4,<0> ,15,<0> 
niwcbwq   ,P,6/8/2023 17:45,,26.5,<0> ,52.76,<0> ,34.7,<0> ,76.5,<0> ,5.1,<0> ,0.69,<0> ,0.76,<3> ,7.4,<0> ,16,<0> 
niwcbwq   ,P,6/8/2023 18:00,,26.5,<0> ,52.75,<0> ,34.7,<0> ,74.2,<0> ,4.9,<0> ,0.68,<0> ,0.74,<3> ,7.4,<0> ,13,<0> 
niwcbwq   ,P,6/8/2023 18:15,,26.4,<0> ,52.76,<0> ,34.7,<0> ,72.9,<0> ,4.8,<0> ,0.7,<0> ,0.76,<3> ,7.4,<0> ,13,<0> 
niwcbwq   ,P,6/8/2023 18:30,,26.5,<0> ,52.77,<0> ,34.8,<0> ,76.3,<0> ,5.1,<0> ,0.76,<0> ,0.82,<3> ,7.4,<0> ,11,<0> 
niwcbwq   ,P,6/8/2023 18:45,,26.3,<0> ,52.77,<0> ,34.8,<0> ,73.3,<0> ,4.9,<0> ,0.84,<0> ,0.9,<3> ,7.4,<0> ,13,<0> 
niwcbwq   ,P,6/8/2023 19:00,,26.3,<0> ,52.77,<0> ,34.8,<0> ,73.8,<0> ,4.9,<0> ,0.92,<0> ,0.98,<3> ,7.4,<0> ,12,<0> 
niwcbwq   ,P,6/8/2023 19:15,,26.3,<0> ,52.78,<0> ,34.8,<0> ,75,<0> ,5,<0> ,0.98,<0> ,1.04,<3> ,7.4,<0> ,11,<0> 
niwcbwq   ,P,6/8/2023 19:30,,26.2,<0> ,52.79,<0> ,34.8,<0> ,76.8,<0> ,5.1,<0> ,1.04,<0> ,1.1,<3> ,7.4,<0> ,11,<0> 
niwcbwq   ,P,6/8/2023 19:45,,26,<0> ,52.68,<0> ,34.7,<0> ,75.9,<0> ,5.1,<0> ,1.13,<0> ,1.19,<3> ,7.4,<0> ,11,<0> 
niwcbwq   ,P,6/8/2023 20:00,,26,<0> ,52.64,<0> ,34.7,<0> ,76,<0> ,5.1,<0> ,1.22,<0> ,1.27,<3> ,7.4,<0> ,10,<0> 
niwcbwq   ,P,6/8/2023 20:15,,26,<0> ,52.65,<0> ,34.7,<0> ,77.2,<0> ,5.2,<0> ,1.31,<0> ,1.36,<3> ,7.4,<0> ,10,<0> 
niwcbwq   ,P,6/8/2023 20:30,,25.9,<0> ,52.71,<0> ,34.7,<0> ,79,<0> ,5.3,<0> ,1.4,<0> ,1.45,<3> ,7.4,<0> ,11,<0> 
niwcbwq   ,P,6/8/2023 20:45,,26,<0> ,52.81,<0> ,34.8,<0> ,81.1,<0> ,5.4,<0> ,1.47,<0> ,1.52,<3> ,7.5,<0> ,11,<0> 
niwcbwq   ,P,6/8/2023 21:00,,25.9,<0> ,52.82,<0> ,34.8,<0> ,83.8,<0> ,5.6,<0> ,1.54,<0> ,1.59,<3> ,7.5,<0> ,10,<0> 
niwcbwq   ,P,6/8/2023 21:15,,25.8,<0> ,52.74,<0> ,34.7,<0> ,84.8,<0> ,5.7,<0> ,1.61,<0> ,1.66,<3> ,7.5,<0> ,13,<0> 
niwcbwq   ,P,6/8/2023 21:30,,25.8,<0> ,52.81,<0> ,34.8,<0> ,87.3,<0> ,5.9,<0> ,1.68,<0> ,1.72,<3> ,7.5,<0> ,13,<0> 
niwcbwq   ,P,6/8/2023 21:45,,25.5,<0> ,52.86,<0> ,34.8,<0> ,92.2,<0> ,6.2,<0> ,1.75,<0> ,1.79,<3> ,7.6,<0> ,13,<0> 
niwcbwq   ,P,6/8/2023 22:00,,25.3,<0> ,52.93,<0> ,34.9,<0> ,93.8,<0> ,6.3,<0> ,1.82,<0> ,1.86,<3> ,7.6,<0> ,14,<0> 
niwcbwq   ,P,6/8/2023 22:15,,24.9,<0> ,52.97,<0> ,34.9,<0> ,96.4,<0> ,6.5,<0> ,1.89,<0> ,1.93,<3> ,7.7,<0> ,12,<0> 
niwcbwq   ,P,6/8/2023 22:30,,24.7,<0> ,53,<0> ,35,<0> ,97.1,<0> ,6.6,<0> ,1.97,<0> ,2.01,<3> ,7.7,<0> ,10,<0> 
niwcbwq   ,P,6/8/2023 22:45,,24.5,<0> ,53,<0> ,35,<0> ,97.1,<0> ,6.6,<0> ,2.04,<0> ,2.09,<3> ,7.7,<0> ,9,<0> 
niwcbwq   ,P,6/8/2023 23:00,,24.4,<0> ,53,<0> ,35,<0> ,97.1,<0> ,6.6,<0> ,2.1,<0> ,2.15,<3> ,7.8,<0> ,9,<0> 
niwcbwq   ,P,6/8/2023 23:15,,24.3,<0> ,53.01,<0> ,35,<0> ,97,<0> ,6.7,<0> ,2.16,<0> ,2.21,<3> ,7.8,<0> ,8,<0> 
niwcbwq   ,P,6/8/2023 23:30,,24.3,<0> ,53.01,<0> ,35,<0> ,96.6,<0> ,6.6,<0> ,2.21,<0> ,2.26,<3> ,7.8,<0> ,8,<0> 
niwcbwq   ,P,6/8/2023 23:45,,24.1,<0> ,53.03,<0> ,35,<0> ,96.8,<0> ,6.7,<0> ,2.25,<0> ,2.3,<3> ,7.8,<0> ,7,<0> 
niwcbwq   ,P,7/4/2023 0:00,,28.6,<0> ,53.41,<0> ,35.2,<0> ,56,<0> ,3.6,<0> ,1.68,<0> ,1.65,<3> ,7.6,<0> ,12,<0> 
niwcbwq   ,P,7/4/2023 0:15,,28.7,<0> ,53.26,<0> ,35,<0> ,52.9,<0> ,3.4,<0> ,1.6,<0> ,1.57,<3> ,7.6,<0> ,12,<0> 
niwcbwq   ,P,7/4/2023 0:30,,28.7,<0> ,53.17,<0> ,35,<0> ,52.4,<0> ,3.3,<0> ,1.53,<0> ,1.5,<3> ,7.5,<0> ,14,<0> 
niwcbwq   ,P,7/4/2023 0:45,,28.7,<0> ,53.1,<0> ,34.9,<0> ,50.1,<0> ,3.2,<0> ,1.45,<0> ,1.42,<3> ,7.5,<0> ,13,<0> 
niwcbwq   ,P,7/4/2023 1:00,,28.7,<0> ,52.99,<0> ,34.8,<0> ,50,<0> ,3.2,<0> ,1.36,<0> ,1.33,<3> ,7.5,<0> ,14,<0> 
niwcbwq   ,P,7/4/2023 1:15,,28.7,<0> ,52.93,<0> ,34.8,<0> ,48.2,<0> ,3.1,<0> ,1.28,<0> ,1.25,<3> ,7.5,<0> ,13,<0> 
niwcbwq   ,P,7/4/2023 1:30,,28.7,<0> ,52.82,<0> ,34.7,<0> ,45,<0> (CDA),2.9,<0> (CDA),1.2,<0> ,1.17,<3> ,7.5,<0> ,13,<0> 
niwcbwq   ,P,7/4/2023 1:45,,28.7,<0> ,52.76,<0> ,34.7,<0> ,43,<0> (CDA),2.8,<0> (CDA),1.12,<0> ,1.09,<3> ,7.4,<0> ,12,<0> 
niwcbwq   ,P,7/4/2023 2:00,,28.7,<0> ,52.71,<0> ,34.6,<0> ,40.7,<0> (CDA),2.6,<0> (CDA),1.04,<0> ,1.01,<3> ,7.4,<0> ,11,<0> 
niwcbwq   ,P,7/4/2023 2:15,,28.6,<0> ,52.82,<0> ,34.7,<0> ,41.2,<0> (CDA),2.6,<0> (CDA),0.97,<0> ,0.94,<3> ,7.4,<0> ,9,<0> 
niwcbwq   ,P,7/4/2023 2:30,,28.5,<0> ,52.87,<0> ,34.8,<0> ,40.5,<0> (CDA),2.6,<0> (CDA),0.89,<0> ,0.86,<3> ,7.4,<0> ,9,<0> 
niwcbwq   ,P,7/4/2023 2:45,,28.5,<0> ,52.74,<0> ,34.7,<0> ,36.9,<0> (CDA),2.4,<0> (CDA),0.83,<0> ,0.8,<3> ,7.4,<0> ,10,<0> 
niwcbwq   ,P,7/4/2023 3:00,,28.5,<0> ,52.39,<0> ,34.4,<0> ,33.5,<0> (CDA),2.2,<0> (CDA),0.77,<0> ,0.74,<3> ,7.3,<0> ,25,<0> 
niwcbwq   ,P,7/4/2023 3:15,,28.6,<0> ,52.21,<0> ,34.3,<0> ,32.2,<0> (CDA),2.1,<0> (CDA),0.74,<0> ,0.71,<3> ,7.3,<0> ,10,<0> 
niwcbwq   ,P,7/4/2023 3:30,,28.6,<0> ,52.06,<0> ,34.2,<0> ,31,<0> (CDA),2,<0> (CDA),0.72,<0> ,0.69,<3> ,7.3,<0> ,9,<0> 
niwcbwq   ,P,7/4/2023 3:45,,28.5,<0> ,52.33,<0> ,34.4,<0> ,31.3,<0> (CDA),2,<0> (CDA),0.77,<0> ,0.74,<3> ,7.3,<0> ,9,<0> 
niwcbwq   ,P,7/4/2023 4:00,,28.4,<0> ,52.27,<0> ,34.3,<0> ,30.9,<0> (CDA),2,<0> (CDA),0.85,<0> ,0.82,<3> ,7.3,<0> ,8,<0> 
niwcbwq   ,P,7/4/2023 4:15,,28.4,<0> ,52.49,<0> ,34.5,<0> ,30,<0> (CDA),1.9,<0> (CDA),0.95,<0> ,0.92,<3> ,7.3,<0> ,9,<0> 
niwcbwq   ,P,7/4/2023 4:30,,28.4,<0> ,52.58,<0> ,34.6,<0> ,31,<0> (CDA),2,<0> (CDA),1.04,<0> ,1.01,<3> ,7.3,<0> ,8,<0> 
niwcbwq   ,P,7/4/2023 4:45,,28.4,<0> ,52.48,<0> ,34.5,<0> ,34.4,<0> (CDA),2.2,<0> (CDA),1.12,<0> ,1.09,<3> ,7.4,<0> ,8,<0> 
niwcbwq   ,P,7/4/2023 5:00,,28.5,<0> ,52.22,<0> ,34.3,<0> ,37.2,<0> (CDA),2.4,<0> (CDA),1.22,<0> ,1.19,<3> ,7.4,<0> ,8,<0> 
niwcbwq   ,P,7/4/2023 5:15,,28.5,<0> ,52.27,<0> ,34.3,<0> ,37.7,<0> (CDA),2.4,<0> (CDA),1.34,<0> ,1.31,<3> ,7.4,<0> ,9,<0> 
niwcbwq   ,P,7/4/2023 5:30,,28.6,<0> ,52.43,<0> ,34.4,<0> ,39.3,<0> (CDA),2.5,<0> (CDA),1.44,<0> ,1.41,<3> ,7.4,<0> ,9,<0> 
niwcbwq   ,P,7/4/2023 5:45,,28.6,<0> ,52.71,<0> ,34.6,<0> ,41.7,<0> (CDA),2.7,<0> (CDA),1.53,<0> ,1.5,<3> ,7.4,<0> ,12,<0> 
niwcbwq   ,P,7/4/2023 6:00,,28.6,<0> ,52.91,<0> ,34.8,<0> ,44.1,<0> (CDA),2.8,<0> (CDA),1.6,<0> ,1.56,<3> ,7.5,<0> ,11,<0> 
niwcbwq   ,P,7/4/2023 6:15,,28.6,<0> ,53,<0> ,34.9,<0> ,48.8,<0> ,3.1,<0> ,1.66,<0> ,1.62,<3> ,7.5,<0> ,11,<0> 
niwcbwq   ,P,7/4/2023 6:30,,28.6,<0> ,53.05,<0> ,34.9,<0> ,52.8,<0> ,3.4,<0> ,1.73,<0> ,1.69,<3> ,7.5,<0> ,12,<0> 
niwcbwq   ,P,7/4/2023 6:45,,28.5,<0> ,53.17,<0> ,35,<0> ,56.2,<0> ,3.6,<0> ,1.79,<0> ,1.75,<3> ,7.6,<0> ,12,<0> 
niwcbwq   ,P,7/4/2023 7:00,,28.3,<0> ,53.42,<0> ,35.2,<0> ,65.4,<0> ,4.2,<0> ,1.85,<0> ,1.81,<3> ,7.6,<0> ,21,<0> 
niwcbwq   ,P,7/4/2023 7:15,,28,<0> ,53.7,<0> ,35.4,<0> ,72.3,<0> ,4.6,<0> ,1.91,<0> ,1.87,<3> ,7.7,<0> ,12,<0> 
niwcbwq   ,P,7/4/2023 7:30,,27.8,<0> ,53.98,<0> ,35.6,<0> ,77.3,<0> ,5,<0> ,1.97,<0> ,1.93,<3> ,7.8,<0> ,11,<0> 
niwcbwq   ,P,7/4/2023 7:45,,27.6,<0> ,54.2,<0> ,35.8,<0> ,81.7,<0> ,5.3,<0> ,2.01,<0> ,1.97,<3> ,7.8,<0> ,11,<0> 
niwcbwq   ,P,7/4/2023 8:00,,27.5,<0> ,54.36,<0> ,35.9,<0> ,85.3,<0> ,5.5,<0> ,2.06,<0> ,2.02,<3> ,7.9,<0> ,10,<0> 
niwcbwq   ,P,7/4/2023 8:15,,27.4,<0> ,54.46,<0> ,36,<0> ,88,<0> ,5.7,<0> ,2.11,<0> ,2.07,<3> ,7.9,<0> ,10,<0> 
niwcbwq   ,P,7/4/2023 8:30,,27.4,<0> ,54.51,<0> ,36,<0> ,89,<0> ,5.8,<0> ,2.13,<0> ,2.09,<3> ,7.9,<0> ,9,<0> 
niwcbwq   ,P,7/4/2023 8:45,,27.4,<0> ,54.53,<0> ,36,<0> ,89.7,<0> ,5.8,<0> ,2.14,<0> ,2.1,<3> ,7.9,<0> ,7,<0> 
niwcbwq   ,P,7/4/2023 9:00,,27.4,<0> ,54.54,<0> ,36,<0> ,88.7,<0> ,5.7,<0> ,2.13,<0> ,2.09,<3> ,7.9,<0> ,11,<0> 
niwcbwq   ,P,7/4/2023 9:15,,27.4,<0> ,54.54,<0> ,36,<0> ,87.8,<0> ,5.7,<0> ,2.1,<0> ,2.06,<3> ,7.9,<0> ,6,<0> 
niwcbwq   ,P,7/4/2023 9:30,,27.5,<0> ,54.48,<0> ,36,<0> ,88.5,<0> ,5.7,<0> ,2.06,<0> ,2.02,<3> ,7.9,<0> ,6,<0> 
niwcbwq   ,P,7/4/2023 9:45,,27.6,<0> ,54.46,<0> ,36,<0> ,89.1,<0> ,5.8,<0> ,2.01,<0> ,1.97,<3> ,7.9,<0> ,7,<0> 
niwcbwq   ,P,7/4/2023 10:00,,27.9,<0> ,54.34,<0> ,35.9,<0> ,86.2,<0> ,5.5,<0> ,1.96,<0> ,1.92,<3> ,7.9,<0> ,8,<0> 
niwcbwq   ,P,7/4/2023 10:15,,28.4,<0> ,54.08,<0> ,35.7,<0> ,80,<0> ,5.1,<0> ,1.9,<0> ,1.86,<3> ,7.8,<0> ,14,<0> 
niwcbwq   ,P,7/4/2023 10:30,,28.7,<0> ,53.87,<0> ,35.5,<0> ,75.1,<0> ,4.8,<0> ,1.84,<0> ,1.8,<3> ,7.7,<0> ,10,<0> 
niwcbwq   ,P,7/4/2023 10:45,,29,<0> ,53.67,<0> ,35.3,<0> ,71.7,<0> ,4.5,<0> ,1.78,<0> ,1.74,<3> ,7.6,<0> ,12,<0> 
niwcbwq   ,P,7/4/2023 11:00,,29.2,<0> ,53.58,<0> ,35.3,<0> ,70.5,<0> ,4.5,<0> ,1.72,<0> ,1.68,<3> ,7.6,<0> ,14,<0> 
niwcbwq   ,P,7/4/2023 11:15,,29.4,<0> ,53.47,<0> ,35.2,<0> ,70.9,<0> ,4.5,<0> ,1.64,<0> ,1.6,<3> ,7.6,<0> ,14,<0> 
niwcbwq   ,P,7/4/2023 11:30,,29.8,<0> ,53.34,<0> ,35.1,<0> ,70.9,<0> ,4.4,<0> ,1.57,<0> ,1.53,<3> ,7.6,<0> ,15,<0> 
niwcbwq   ,P,7/4/2023 11:45,,30,<0> ,53.29,<0> ,35,<0> ,71.6,<0> ,4.5,<0> ,1.49,<0> ,1.45,<3> ,7.6,<0> ,16,<0> 
niwcbwq   ,P,7/4/2023 12:00,,30.2,<0> ,53.17,<0> ,34.9,<0> ,71.8,<0> ,4.5,<0> ,1.41,<0> ,1.37,<3> ,7.5,<0> ,16,<0> 
niwcbwq   ,P,7/4/2023 12:15,,30.3,<0> ,53.11,<0> ,34.9,<0> ,71.9,<0> ,4.5,<0> ,1.32,<0> ,1.28,<3> ,7.5,<0> ,19,<0> 
niwcbwq   ,P,7/4/2023 12:30,,30.6,<0> ,52.99,<0> ,34.8,<0> ,72.2,<0> ,4.5,<0> ,1.24,<0> ,1.2,<3> ,7.5,<0> ,17,<0> 
niwcbwq   ,P,7/4/2023 12:45,,30.7,<0> ,52.92,<0> ,34.7,<0> ,72.3,<0> ,4.5,<0> ,1.15,<0> ,1.11,<3> ,7.5,<0> ,17,<0> 
niwcbwq   ,P,7/4/2023 13:00,,30.8,<0> ,52.86,<0> ,34.7,<0> ,72.6,<0> ,4.5,<0> ,1.06,<0> ,1.03,<3> ,7.5,<0> ,15,<0> 
niwcbwq   ,P,7/4/2023 13:15,,30.9,<0> ,52.82,<0> ,34.6,<0> ,74.6,<0> ,4.6,<0> ,0.98,<0> ,0.95,<3> ,7.5,<0> ,15,<0> 
niwcbwq   ,P,7/4/2023 13:30,,31.1,<0> ,52.75,<0> ,34.6,<0> ,75.7,<0> ,4.7,<0> ,0.91,<0> ,0.88,<3> ,7.5,<0> ,16,<0> 
niwcbwq   ,P,7/4/2023 13:45,,31.4,<0> ,52.68,<0> ,34.5,<0> ,78.1,<0> ,4.8,<0> ,0.83,<0> ,0.8,<3> ,7.5,<0> ,15,<0> 
niwcbwq   ,P,7/4/2023 14:00,,31.5,<0> ,52.63,<0> ,34.5,<0> ,78.9,<0> ,4.8,<0> ,0.76,<0> ,0.73,<3> ,7.5,<0> ,15,<0> 
niwcbwq   ,P,7/4/2023 14:15,,31.8,<0> ,52.51,<0> ,34.4,<0> ,81.7,<0> ,5,<0> ,0.69,<0> ,0.66,<3> ,7.5,<0> ,14,<0> 
niwcbwq   ,P,7/4/2023 14:30,,32.1,<0> ,52.29,<0> ,34.2,<0> ,84.5,<0> ,5.1,<0> ,0.64,<0> ,0.61,<3> ,7.5,<0> ,15,<0> 
niwcbwq   ,P,7/4/2023 14:45,,32.3,<0> ,52.08,<0> ,34,<0> ,87.7,<0> ,5.3,<0> ,0.61,<0> ,0.58,<3> ,7.5,<0> ,15,<0> 
niwcbwq   ,P,7/4/2023 15:00,,32.3,<0> ,51.95,<0> ,34,<0> ,88.5,<0> ,5.4,<0> ,0.61,<0> ,0.59,<3> ,7.5,<0> ,16,<0> 
niwcbwq   ,P,7/4/2023 15:15,,32.5,<0> ,51.93,<0> ,33.9,<0> ,88.3,<0> ,5.3,<0> ,0.64,<0> ,0.62,<3> ,7.5,<0> ,19,<0> 
niwcbwq   ,P,7/4/2023 15:30,,32.5,<0> ,52,<0> ,34,<0> ,86.1,<0> ,5.2,<0> ,0.7,<0> ,0.68,<3> ,7.5,<0> ,20,<0> 
niwcbwq   ,P,7/4/2023 15:45,,32.4,<0> ,52.33,<0> ,34.2,<0> ,87.8,<0> ,5.3,<0> ,0.78,<0> ,0.76,<3> ,7.5,<0> ,19,<0> 
niwcbwq   ,P,7/4/2023 16:00,,32.4,<0> ,52.53,<0> ,34.4,<0> ,92.8,<0> ,5.6,<0> ,0.86,<0> ,0.85,<3> ,7.5,<0> ,14,<0> 
niwcbwq   ,P,7/4/2023 16:15,,32.2,<0> ,52.61,<0> ,34.4,<0> ,88.1,<0> ,5.3,<0> ,0.96,<0> ,0.94,<3> ,7.5,<0> ,15,<0> 
niwcbwq   ,P,7/4/2023 16:30,,31.7,<0> ,51.74,<0> ,33.8,<0> ,93.5,<0> ,5.7,<0> ,1.04,<0> ,1.02,<3> ,7.6,<0> ,13,<0> 
niwcbwq   ,P,7/4/2023 16:45,,31.5,<0> ,51.41,<0> ,33.6,<0> ,92.8,<0> ,5.7,<0> ,1.14,<0> ,1.12,<3> ,7.6,<0> ,13,<0> 
niwcbwq   ,P,7/4/2023 17:00,,31.2,<0> ,51.43,<0> ,33.6,<0> ,89.5,<0> ,5.5,<0> ,1.26,<0> ,1.24,<3> ,7.5,<0> ,15,<0> 
niwcbwq   ,P,7/4/2023 17:15,,31.1,<0> ,51.71,<0> ,33.8,<0> ,91.2,<0> ,5.6,<0> ,1.38,<0> ,1.36,<3> ,7.6,<0> ,14,<0> 
niwcbwq   ,P,7/4/2023 17:30,,31,<0> ,52.18,<0> ,34.2,<0> ,88.5,<0> ,5.5,<0> ,1.49,<0> ,1.47,<3> ,7.6,<0> ,15,<0> 
niwcbwq   ,P,7/4/2023 17:45,,30.8,<0> ,52.84,<0> ,34.7,<0> ,90.3,<0> ,5.6,<0> ,1.59,<0> ,1.57,<3> ,7.6,<0> ,15,<0> 
niwcbwq   ,P,7/4/2023 18:00,,30.8,<0> ,52.86,<0> ,34.7,<0> ,91.8,<0> ,5.7,<0> ,1.68,<0> ,1.66,<3> ,7.6,<0> ,14,<0> 
niwcbwq   ,P,7/4/2023 18:15,,30.6,<0> ,53.04,<0> ,34.8,<0> ,94.3,<0> ,5.8,<0> ,1.76,<0> ,1.74,<3> ,7.7,<0> ,15,<0> 
niwcbwq   ,P,7/4/2023 18:30,,30.5,<0> ,53.58,<0> ,35.2,<0> ,102.5,<0> ,6.3,<0> ,1.85,<0> ,1.82,<3> ,7.8,<0> ,15,<0> 
niwcbwq   ,P,7/4/2023 18:45,,29.6,<0> ,54.13,<0> ,35.7,<0> ,102.7,<0> ,6.4,<0> ,1.94,<0> ,1.91,<3> ,7.9,<0> ,16,<0> 
niwcbwq   ,P,7/4/2023 19:00,,28.5,<0> ,54.45,<0> ,35.9,<0> ,98.5,<0> ,6.3,<0> ,2.02,<0> ,2,<3> ,7.9,<0> ,15,<0> 
niwcbwq   ,P,7/4/2023 19:15,,27.9,<0> ,54.61,<0> ,36.1,<0> ,96.7,<0> ,6.2,<0> ,2.11,<0> ,2.09,<3> ,7.9,<0> ,14,<0> 
niwcbwq   ,P,7/4/2023 19:30,,27.6,<0> ,54.66,<0> ,36.1,<0> ,95.4,<0> ,6.2,<0> ,2.2,<0> ,2.18,<3> ,7.9,<0> ,13,<0> 
niwcbwq   ,P,7/4/2023 19:45,,27.5,<0> ,54.69,<0> ,36.1,<0> ,95,<0> ,6.1,<0> ,2.28,<0> ,2.26,<3> ,7.9,<0> ,12,<0> 
