StationCode,isSWMP,DateTimeStamp,F_Record,ATemp,F_ATemp,RH,F_RH,BP,F_BP,WSpd,F_WSpd,MaxWSpd,Wdir,F_Wdir,SDWDir,F_SDWDir,TotPAR,F_TotPAR,TotPrcp,F_TotPrcp,TotSoRad,F_TotSoRad,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor
niwolmet  ,P,5/8/2023 14:00,,28,<0> ,59,<0> ,1014,<0> ,3.5,<0> ,7,222,<0> ,28,<0> ,804.1,<0> ,0,<0> ,432,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 14:15,,,,,,,,,,,,,,,,,,,,,25.6,<0> ,47.55,<0> ,30.9,<0> ,86.9,<0> ,6,<0> ,0.77,<0> ,0.76,<3> ,7.5,<0> ,17,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 14:15,,26.6,<0> ,68,<0> ,1014,<0> ,5.8,<0> ,9,193,<0> ,11,<0> ,948.5,<0> ,0,<0> ,505,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 14:30,,,,,,,,,,,,,,,,,,,,,25.8,<0> ,47.41,<0> ,30.8,<0> ,87.3,<0> ,6,<0> ,0.69,<0> ,0.69,<3> ,7.5,<0> ,19,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 14:30,,26.1,<0> ,70,<0> ,1013,<0> ,5.3,<0> ,8.2,194,<0> ,10,<0> ,373.9,<0> ,0,<0> ,186,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 14:45,,,,,,,,,,,,,,,,,,,,,25.8,<0> ,47.28,<0> ,30.7,<0> ,87.3,<0> ,6,<0> ,0.63,<0> ,0.63,<3> ,7.5,<0> ,40,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 14:45,,26.1,<0> ,70,<0> ,1013,<0> ,5.2,<0> ,8.5,194,<0> ,10,<0> ,428.6,<0> ,0,<0> ,223,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 15:00,,,,,,,,,,,,,,,,,,,,,25.9,<0> ,46.91,<0> ,30.5,<0> ,88.3,<0> ,6,<0> ,0.56,<0> ,0.56,<3> ,7.5,<0> ,22,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 15:00,,25.8,<0> ,71,<0> ,1013,<0> ,5.2,<0> ,7,206,<0> ,13,<0> ,202.1,<0> ,0,<0> ,96,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 15:15,,,,,,,,,,,,,,,,,,,,,25.9,<0> ,46.37,<0> ,30.1,<0> ,86.6,<0> ,5.9,<0> ,0.52,<0> ,0.51,<3> ,7.5,<0> ,23,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 15:15,,22.7,<0> ,85,<0> ,1014,<0> ,5.4,<0> ,12.6,326,<0> ,36,<0> ,90.7,<0> ,3,<0> ,40,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 15:30,,,,,,,,,,,,,,,,,,,,,25.8,<0> ,45.99,<0> ,29.8,<0> ,84.8,<0> ,5.8,<0> ,0.5,<0> ,0.49,<3> ,7.5,<0> ,41,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 15:30,,20.8,<0> ,91,<0> ,1014,<0> ,2.1,<0> ,4.6,119,<0> ,52,<0> ,184.2,<0> ,0.3,<0> ,88,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 15:45,,,,,,,,,,,,,,,,,,,,,25.7,<0> ,44.9,<0> ,29,<0> ,86.1,<0> ,6,<0> ,0.46,<0> ,0.45,<3> ,7.5,<0> ,20,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 15:45,,21.4,<0> ,89,<0> ,1014,<0> ,2.2,<0> ,3.8,79,<0> ,14,<0> ,60.3,<0> ,0.5,<0> ,28,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 16:00,,,,,,,,,,,,,,,,,,,,,25.6,<0> ,43.97,<0> ,28.3,<0> ,84.6,<0> ,5.9,<0> ,0.45,<0> ,0.44,<3> ,7.5,<0> ,36,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 16:00,,21.6,<0> ,90,<0> ,1014,<0> ,1.2,<0> ,2.6,132,<0> ,30,<0> ,97.6,<0> ,0.5,<0> ,46,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 16:15,,,,,,,,,,,,,,,,,,,,,25.3,<0> ,43.13,<0> ,27.8,<0> ,83.7,<0> ,5.9,<0> ,0.44,<0> ,0.43,<3> ,7.5,<0> ,40,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 16:15,,21.3,<0> ,91,<0> ,1014,<0> ,2.8,<0> ,4.4,145,<0> ,10,<0> ,111.9,<0> ,0.5,<0> ,53,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 16:30,,,,,,,,,,,,,,,,,,,,,25.7,<0> ,44.44,<0> ,28.7,<0> ,83.1,<0> ,5.8,<0> ,0.47,<0> ,0.46,<3> ,7.5,<0> ,32,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 16:30,,21.1,<0> ,92,<0> ,1014,<0> ,2.4,<0> ,4.1,143,<0> ,14,<0> ,176.9,<0> ,0,<0> ,88,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 16:45,,,,,,,,,,,,,,,,,,,,,25.3,<0> ,43.28,<0> ,27.9,<0> ,77.9,<0> ,5.5,<0> ,0.53,<0> ,0.52,<3> ,7.5,<0> ,27,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 16:45,,20.9,<0> ,92,<0> ,1014,<0> ,3.7,<0> ,5.7,180,<0> ,18,<0> ,68.1,<0> ,0.3,<0> ,33,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 17:00,,,,,,,,,,,,,,,,,,,,,25.3,<0> ,43.59,<0> ,28.1,<0> ,80.8,<0> ,5.7,<0> ,0.6,<0> ,0.58,<3> ,7.5,<0> ,18,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 17:00,,20.5,<0> ,93,<0> ,1015,<0> ,3.3,<0> ,5.4,194,<0> ,17,<0> ,94.6,<0> ,2,<0> ,45,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 17:15,,,,,,,,,,,,,,,,,,,,,25.5,<0> ,45.68,<0> ,29.6,<0> ,75.7,<0> ,5.2,<0> ,0.67,<0> ,0.65,<3> ,7.4,<0> ,29,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 17:15,,20.5,<0> ,94,<0> ,1015,<0> ,2.5,<0> ,4,189,<0> ,10,<0> ,155.4,<0> ,0,<0> ,80,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 17:30,,,,,,,,,,,,,,,,,,,,,24.9,<0> ,43.05,<0> ,27.7,<0> ,82.5,<0> ,5.8,<0> ,0.74,<0> ,0.72,<3> ,7.5,<0> ,19,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 17:30,,20.8,<0> ,95,<0> ,1015,<0> ,3.4,<0> ,5,184,<0> ,14,<0> ,177,<0> ,0,<0> ,93,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 17:45,,,,,,,,,,,,,,,,,,,,,24.8,<0> ,42.39,<0> ,27.2,<0> ,80.9,<0> ,5.8,<0> ,0.82,<0> ,0.81,<3> ,7.5,<0> ,23,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 17:45,,21.1,<0> ,95,<0> ,1014,<0> ,2.9,<0> ,4.5,164,<0> ,12,<0> ,197.5,<0> ,0,<0> ,107,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 18:00,,,,,,,,,,,,,,,,,,,,,24.8,<0> ,41.78,<0> ,26.8,<0> ,80.7,<0> ,5.8,<0> ,0.91,<0> ,0.9,<3> ,7.5,<0> ,17,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 18:00,,21.3,<0> ,95,<0> ,1014,<0> ,4.3,<0> ,6.3,174,<0> ,9,<0> ,221,<0> ,0,<0> ,112,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 18:15,,,,,,,,,,,,,,,,,,,,,24.7,<0> ,41.28,<0> ,26.4,<0> ,80.3,<0> ,5.7,<0> ,1,<0> ,0.99,<3> ,7.5,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 18:15,,21.5,<0> ,94,<0> ,1014,<0> ,4.6,<0> ,6.3,181,<0> ,11,<0> ,236.5,<0> ,0,<0> ,105,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 18:30,,,,,,,,,,,,,,,,,,,,,24.7,<0> ,40.97,<0> ,26.2,<0> ,79.3,<0> ,5.7,<0> ,1.1,<0> ,1.09,<3> ,7.5,<0> ,16,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 18:30,,21.6,<0> ,93,<0> ,1014,<0> ,5.3,<0> ,8,191,<0> ,10,<0> ,113,<0> ,0,<0> ,78,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 18:45,,,,,,,,,,,,,,,,,,,,,24.8,<0> ,43.49,<0> ,28,<0> ,78.1,<0> ,5.5,<0> ,1.2,<0> ,1.19,<3> ,7.5,<0> ,18,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 18:45,,21.6,<0> ,93,<0> ,1014,<0> ,5.9,<0> ,9.2,204,<0> ,8,<0> ,64.5,<0> ,0,<0> ,38,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 19:00,,,,,,,,,,,,,,,,,,,,,24.6,<0> ,43.28,<0> ,27.9,<0> ,78.6,<0> ,5.6,<0> ,1.3,<0> ,1.29,<3> ,7.5,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 19:00,,21.4,<0> ,93,<0> ,1014,<0> ,5.7,<0> ,7.8,207,<0> ,8,<0> ,22.5,<0> ,0,<0> ,11,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 19:15,,,,,,,,,,,,,,,,,,,,,24.2,<0> ,46.78,<0> ,30.4,<0> ,77.5,<0> ,5.5,<0> ,1.41,<0> ,1.4,<3> ,7.5,<0> ,22,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 19:15,,21.4,<0> ,93,<0> ,1014,<0> ,5,<0> ,6.7,206,<0> ,9,<0> ,5.1,<0> ,0,<0> ,2,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 19:30,,,,,,,,,,,,,,,,,,,,,23.8,<0> ,47.65,<0> ,31,<0> ,81.6,<0> ,5.8,<0> ,1.51,<0> ,1.5,<3> ,7.6,<0> ,24,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 19:30,,21.3,<0> ,94,<0> ,1014,<0> ,5.1,<0> ,6.8,211,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 19:45,,,,,,,,,,,,,,,,,,,,,23.8,<0> ,47.79,<0> ,31.1,<0> ,82.7,<0> ,5.9,<0> ,1.59,<0> ,1.58,<3> ,7.6,<0> ,22,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 19:45,,21.3,<0> ,93,<0> ,1014,<0> ,4.9,<0> ,6.5,211,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 20:00,,,,,,,,,,,,,,,,,,,,,23.6,<0> ,48.4,<0> ,31.6,<0> ,85,<0> ,6,<0> ,1.66,<0> ,1.64,<3> ,7.6,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 20:00,,21.3,<0> ,93,<0> ,1015,<0> ,5.1,<0> ,7.5,211,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 20:15,,,,,,,,,,,,,,,,,,,,,23.3,<0> ,49.01,<0> ,32,<0> ,89.2,<0> ,6.3,<0> ,1.73,<0> ,1.71,<3> ,7.7,<0> ,17,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 20:15,,21.4,<0> ,92,<0> ,1015,<0> ,5.2,<0> ,7.4,210,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 20:30,,,,,,,,,,,,,,,,,,,,,22.7,<0> ,50.45,<0> ,33.1,<0> ,96.4,<0> ,6.9,<0> ,1.8,<0> ,1.78,<3> ,7.9,<0> ,20,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 20:30,,21.4,<0> ,92,<0> ,1015,<0> ,5.7,<0> ,7.3,214,<0> ,6,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 20:45,,,,,,,,,,,,,,,,,,,,,22.4,<0> ,51.44,<0> ,33.9,<0> ,98.1,<0> ,7,<0> ,1.86,<0> ,1.84,<3> ,8,<0> ,17,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 20:45,,21.4,<0> ,91,<0> ,1015,<0> ,5.2,<0> ,6.9,212,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 21:00,,,,,,,,,,,,,,,,,,,,,22,<0> ,51.97,<0> ,34.2,<0> ,96.8,<0> ,6.9,<0> ,1.93,<0> ,1.91,<3> ,8,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 21:00,,21.5,<0> ,91,<0> ,1015,<0> ,4.7,<0> ,6.9,218,<0> ,6,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 21:15,,,,,,,,,,,,,,,,,,,,,21.9,<0> ,52.18,<0> ,34.4,<0> ,96.7,<0> ,6.9,<0> ,1.99,<0> ,1.97,<3> ,8,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 21:15,,21.5,<0> ,91,<0> ,1015,<0> ,4.1,<0> ,6.1,215,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 21:30,,,,,,,,,,,,,,,,,,,,,21.8,<0> ,52.26,<0> ,34.5,<0> ,96.4,<0> ,6.9,<0> ,2.06,<0> ,2.04,<3> ,8,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 21:30,,21.5,<0> ,91,<0> ,1015,<0> ,4.5,<0> ,6.8,218,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 21:45,,,,,,,,,,,,,,,,,,,,,21.7,<0> ,52.3,<0> ,34.5,<0> ,95.8,<0> ,6.9,<0> ,2.11,<0> ,2.09,<3> ,8,<0> ,16,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 21:45,,21.5,<0> ,91,<0> ,1015,<0> ,4.2,<0> ,6.3,219,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 22:00,,,,,,,,,,,,,,,,,,,,,21.7,<0> ,52.34,<0> ,34.5,<0> ,95.3,<0> ,6.9,<0> ,2.16,<0> ,2.15,<3> ,8,<0> ,17,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 22:00,,21.5,<0> ,91,<0> ,1014,<0> ,4.4,<0> ,5.8,220,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 22:15,,,,,,,,,,,,,,,,,,,,,21.6,<0> ,52.35,<0> ,34.5,<0> ,95.1,<0> ,6.9,<0> ,2.19,<0> ,2.18,<3> ,8,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 22:15,,21.5,<0> ,91,<0> ,1014,<0> ,4.4,<0> ,6.5,226,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 22:30,,,,,,,,,,,,,,,,,,,,,21.6,<0> ,52.35,<0> ,34.5,<0> ,94.6,<0> ,6.8,<0> ,2.21,<0> ,2.2,<3> ,8,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 22:30,,21.5,<0> ,91,<0> ,1014,<0> ,3.8,<0> ,5.4,233,<0> ,10,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 22:45,,,,,,,,,,,,,,,,,,,,,21.6,<0> ,52.35,<0> ,34.5,<0> ,94.1,<0> ,6.8,<0> ,2.21,<0> ,2.2,<3> ,8,<0> ,11,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 22:45,,21.4,<0> ,91,<0> ,1014,<0> ,3.9,<0> ,5.4,231,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 23:00,,,,,,,,,,,,,,,,,,,,,21.6,<0> ,52.32,<0> ,34.5,<0> ,92.7,<0> ,6.7,<0> ,2.19,<0> ,2.18,<3> ,8,<0> ,8,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 23:00,,21.3,<0> ,91,<0> ,1014,<0> ,4.2,<0> ,5.2,230,<0> ,6,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 23:15,,,,,,,,,,,,,,,,,,,,,21.6,<0> ,52.31,<0> ,34.5,<0> ,93,<0> ,6.7,<0> ,2.16,<0> ,2.15,<3> ,8,<0> ,12,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 23:15,,21.2,<0> ,91,<0> ,1014,<0> ,3.3,<0> ,4.9,240,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 23:30,,,,,,,,,,,,,,,,,,,,,21.6,<0> ,52.28,<0> ,34.5,<0> ,91.5,<0> ,6.6,<0> ,2.13,<0> ,2.12,<3> ,8,<0> ,9,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 23:30,,21,<0> ,92,<0> ,1014,<0> ,3.3,<0> ,4.9,246,<0> ,9,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/8/2023 23:45,,,,,,,,,,,,,,,,,,,,,21.6,<0> ,52.24,<0> ,34.4,<0> ,89.5,<0> ,6.5,<0> ,2.09,<0> ,2.08,<3> ,8,<0> ,8,<0> ,,<-1> 
niwolmet  ,P,5/8/2023 23:45,,20.9,<0> ,93,<0> ,1014,<0> ,3.6,<0> ,5.5,243,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 0:00,,,,,,,,,,,,,,,,,,,,,21.7,<0> ,52.08,<0> ,34.3,<0> ,88.5,<0> ,6.4,<0> ,2.04,<0> ,2.03,<3> ,8,<0> ,9,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 0:00,,20.9,<0> ,92,<0> ,1014,<0> ,3.5,<0> ,5.1,246,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 0:15,,,,,,,,,,,,,,,,,,,,,21.7,<0> ,51.87,<0> ,34.2,<0> ,86.1,<0> ,6.2,<0> ,1.98,<0> ,1.97,<3> ,7.9,<0> ,10,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 0:15,,20.9,<0> ,92,<0> ,1014,<0> ,3.1,<0> ,4,244,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 0:30,,,,,,,,,,,,,,,,,,,,,21.8,<0> ,51.62,<0> ,34,<0> ,81.5,<0> ,5.9,<0> ,1.91,<0> ,1.9,<3> ,7.9,<0> ,10,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 0:30,,20.8,<0> ,92,<0> ,1014,<0> ,2.6,<0> ,3.9,245,<0> ,10,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 0:45,,,,,,,,,,,,,,,,,,,,,21.9,<0> ,51.27,<0> ,33.7,<0> ,77.1,<0> ,5.6,<0> ,1.84,<0> ,1.83,<3> ,7.8,<0> ,12,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 0:45,,20.7,<0> ,92,<0> ,1014,<0> ,2.4,<0> ,3.5,249,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 1:00,,,,,,,,,,,,,,,,,,,,,22,<0> ,50.87,<0> ,33.4,<0> ,75.3,<0> ,5.4,<0> ,1.78,<0> ,1.77,<3> ,7.8,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 1:00,,20.7,<0> ,93,<0> ,1014,<0> ,2.6,<0> ,4,239,<0> ,9,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 1:15,,,,,,,,,,,,,,,,,,,,,22.1,<0> ,50.43,<0> ,33.1,<0> ,72.6,<0> ,5.2,<0> ,1.7,<0> ,1.69,<3> ,7.7,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 1:15,,20.6,<0> ,93,<0> ,1014,<0> ,2.5,<0> ,3.7,246,<0> ,9,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 1:30,,,,,,,,,,,,,,,,,,,,,22.2,<0> ,50.03,<0> ,32.8,<0> ,69.7,<0> ,5,<0> ,1.63,<0> ,1.62,<3> ,7.7,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 1:30,,20.6,<0> ,93,<0> ,1014,<0> ,2.6,<0> ,3.5,244,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 1:45,,,,,,,,,,,,,,,,,,,,,22.3,<0> ,49.55,<0> ,32.5,<0> ,67.9,<0> ,4.9,<0> ,1.56,<0> ,1.56,<3> ,7.7,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 1:45,,20.6,<0> ,93,<0> ,1013,<0> ,2.2,<0> ,3.7,246,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 2:00,,,,,,,,,,,,,,,,,,,,,22.4,<0> ,48.95,<0> ,32,<0> ,63.9,<0> ,4.6,<0> ,1.47,<0> ,1.47,<3> ,7.6,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 2:00,,20.5,<0> ,93,<0> ,1013,<0> ,2.6,<0> ,3.6,244,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 2:15,,,,,,,,,,,,,,,,,,,,,22.4,<0> ,48.54,<0> ,31.7,<0> ,60,<0> ,4.3,<0> ,1.39,<0> ,1.39,<3> ,7.6,<0> ,18,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 2:15,,20.4,<0> ,93,<0> ,1013,<0> ,2.4,<0> ,3.2,246,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 2:30,,,,,,,,,,,,,,,,,,,,,22.5,<0> ,48.25,<0> ,31.5,<0> ,58.3,<0> ,4.2,<0> ,1.31,<0> ,1.31,<3> ,7.5,<0> ,23,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 2:30,,20.3,<0> ,94,<0> ,1013,<0> ,2.3,<0> ,3.8,243,<0> ,9,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 2:45,,,,,,,,,,,,,,,,,,,,,22.5,<0> ,48.22,<0> ,31.5,<0> ,58.1,<0> ,4.2,<0> ,1.22,<0> ,1.22,<3> ,7.5,<0> ,20,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 2:45,,20.3,<0> ,94,<0> ,1013,<0> ,2.2,<0> ,3.3,243,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 3:00,,,,,,,,,,,,,,,,,,,,,22.5,<0> ,47.85,<0> ,31.2,<0> ,54.6,<0> ,4,<0> ,1.13,<0> ,1.13,<3> ,7.5,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 3:00,,20.2,<0> ,94,<0> ,1013,<0> ,2.1,<0> ,3.1,247,<0> ,9,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 3:15,,,,,,,,,,,,,,,,,,,,,22.5,<0> ,47.98,<0> ,31.3,<0> ,54.5,<0> ,3.9,<0> ,1.04,<0> ,1.04,<3> ,7.5,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 3:15,,20.1,<0> ,94,<0> ,1013,<0> ,2.2,<0> ,3.3,247,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 3:30,,,,,,,,,,,,,,,,,,,,,22.4,<0> ,48.01,<0> ,31.3,<0> ,53.6,<0> ,3.9,<0> ,0.96,<0> ,0.96,<3> ,7.5,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 3:30,,20.1,<0> ,94,<0> ,1013,<0> ,2.6,<0> ,3.4,240,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 3:45,,,,,,,,,,,,,,,,,,,,,22.4,<0> ,47.89,<0> ,31.2,<0> ,50.6,<0> ,3.7,<0> ,0.88,<0> ,0.88,<3> ,7.5,<0> ,12,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 3:45,,20.1,<0> ,95,<0> ,1013,<0> ,2.3,<0> ,3,230,<0> ,6,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/9/2023 4:00,,,,,,,,,,,,,,,,,,,,,22.4,<0> ,47.67,<0> ,31.1,<0> ,49.6,<0> ,3.6,<0> ,0.81,<0> ,0.81,<3> ,7.4,<0> ,11,<0> ,,<-1> 
niwolmet  ,P,5/9/2023 4:00,,20,<0> ,95,<0> ,1013,<0> ,2.7,<0> ,3.7,245,<0> ,9,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
